molecule_chembl_id,canonical_smiles,reason,split
CHEMBL6062489,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)C(C)(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5892376,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)N(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6002597,CC(C)CN1CCc2cnc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5785846,CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5746633,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)OCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6000119,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)N(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5873148,CC(C)CN1CCc2cnc(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5893290,CCNC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5898653,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)OCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5825513,CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4750505,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccccc2)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4208855,CC(=O)Nc1cccc(Nc2ncc3cc(-c4cccc(N)c4)ccc3n2)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4215465,Nc1cccc(Nc2ncc3cc(-c4cccc(N)c4)ccc3n2)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5424950,O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnn(C3CC3)c2)cn(Cc2ccccc2F)c1=O,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5879519,O=C1c2cc(-c3ccc(C4(C(=O)O)CC4)cc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5907871,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(c1ncccn1)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5964041,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(c2ncccn2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5934383,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(c1ncc(F)cn1)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5984808,CC(C)n1cnnc1-c1cccc(-n2cnc3cc(-c4ccsc4)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4851478,c1cc(-c2n[nH]c3ccc(-c4cn[nH]c4)cc23)cc(-n2cnc(C3CC3)c2)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5753218,CCc1sc(C(=O)O)cc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5884989,Cc1ncc(-c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)ncc2C)s1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5924612,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(-n3cnc(C4CC4)c3)cc21,Bridgehead atoms cause C++ RDKit hang,val
CHEMBL5793456,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc(Oc3cccc(C4CC4)n3)ccc2F)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5777585,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCSCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5902739,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(-c5nn[nH]n5)cc4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL3687973,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(C)CC3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL3902880,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(CC(F)(F)F)CC3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5542246,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3CCCC4)n2)cc1-n1cc(C2CC2)nn1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL3960900,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccccc2)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL3891901,Cc1ccc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(F)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4278211,COc1ccc(S(N)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4286123,CCS(=O)(=O)Nc1cccc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4293924,CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(C(N)=O)c2)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4290518,CCS(=O)(=O)Nc1ccc(OC)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4282644,COc1ccc(C(N)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4287097,COc1ccc(S(C)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4279174,CNC(=O)c1ccc(OC)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4283739,COc1cc(C)c(S(N)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4294318,COc1cc(C)c(C(N)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4289040,COc1cc(C)c(S(C)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4451125,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccccc2F)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4521694,COc1ccccc1C(=O)Nc1cccc(-c2nncn2C)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4551282,COc1ccccc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4861953,COc1ccccc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5910458,CC(C)N1Cc2ccc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1=O,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5999463,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)C(=O)N(C(C)C)C2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5818524,CC(C)N1Cc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1=O,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL3402490,CCOc1ccc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5833886,O=C(O)CC1CCN(c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)CC1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5801950,O=C(O)C1CCCN(c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL2205634,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4cccc4)ccc3n2)cc1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5970861,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCCC(F)(F)C3)cc21,Bridgehead atoms cause C++ RDKit hang,val
CHEMBL5741453,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCC(F)(F)CC3)cc21,Bridgehead atoms cause C++ RDKit hang,val
CHEMBL5827023,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cc(C2CC2)on1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5972583,O=C(Nc1cccc2c1OCC1(CC1)n1nnnc1-2)c1cc(-n2cnc(C3CC3)c2)c(N2CCOCC2)cn1,Spiro atoms cause C++ RDKit hang,val
CHEMBL6038061,O=C1Nc2cccc(n2)-c2nncn2C/C=C\CCOc2cc(F)c(N3CCOCC3)cc21,Bridgehead atoms cause C++ RDKit hang,val
CHEMBL5976526,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)c1cc3ccccc3cn1)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4753192,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc(C3CC3)n[nH]2)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4792461,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc(C3CC3)nn2C)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5823323,Cn1ccnc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6012684,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3[C@H](C)CC4)n2)cc1-n1cnc(C(C)C)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6045865,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3[C@@H](C)CC4)n2)cc1-n1cnc(C(C)C)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5958731,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3[C@H](C)CC4)n2)cc1-n1cnc(C(C)(C)C)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5745604,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3[C@@H](C)CC4)n2)cc1-n1cnc(C(C)(C)C)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5903231,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)c2cnn(C4CC4)c2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5935817,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(N4CC5CCC(C4)O5)nc3c2)n1,Bridgehead atoms cause C++ RDKit hang,val
CHEMBL4878127,c1cc(-c2n[nH]c3ccc(-c4nncn4C4CCCCC4)cc23)cc(-n2cnc(C3CC3)c2)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5852297,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(-n5ncc(C(=O)O)c5N)cc4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5968047,CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4CCCC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5829602,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cc(N4CCCCC4)ccc3cn2)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5561248,CC(C)n1cnnc1-c1cccc(C(=O)Nc2cc(-n3cnc(C4CC4)c3)ccn2)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5840263,O=C(Nc1cccc2c1OCC1(CC1)n1cnnc1-2)c1cc(-n2cnc(C3CC3)c2)c(N2CCOCC2)cn1,Spiro atoms cause C++ RDKit hang,val
CHEMBL5432766,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(C(F)(F)F)nn(C)c3nc2OCc2ccccc2F)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5995450,CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4C(C)(C)CC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5785432,CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4[C@H](C)CC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5757473,CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4[C@@H](C)CC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6051246,CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4CCC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5848967,CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4C(C)(C)CC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6037570,CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4[C@H](C)CC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5901808,CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4[C@@H](C)CC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5947822,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)OC(C)(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6047805,COCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4C(C)(C)CC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5981623,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)C(C)(C)CO)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5956428,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)C[C@H](C)O)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5999083,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)[C@@H](O)CC(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5954522,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)C(C)(C)O)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5945502,CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4CCC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6059828,O=C1c2cc(-c3ccccn3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5881886,Cc1cc2ncn(-c3cccc(-c4nnc5n4CCCC5)n3)c(=O)c2cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5986581,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)OC2CC4CCC(C2)N4C)C3)n1,Bridgehead atoms cause C++ RDKit hang,val
CHEMBL5817216,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cc(-n4cnc(C5CC5)c4)ccc3cn2)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL4845717,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(-c4ccncc4)c3[nH]2)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5809435,CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCOCC3)cn2)cs1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5831110,Cc1cc(F)c(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6019102,Cc1cc2c(cc1-n1cnc(C3CC3)c1)C(=O)N(c1cccc(-c3nnc4n3CCC4)n1)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6022403,CCNS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5917564,COCCS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5762633,COCCC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5967001,CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6045666,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCNC3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5785115,C=CCNC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5859082,CCCOC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5773102,CCOC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5869970,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CNCC3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5937499,COCCCN1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5894906,C=CCN1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5975701,CCN(CC)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5936429,CC(C)CS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5891265,CCN(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5930541,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5852761,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5820965,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)N(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5823696,CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5956008,C=CCOC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5804357,COCCC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5910258,CCCCNC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5867637,CCNC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6059789,C=CCCOC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5914168,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)OCCF)CC3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6045712,CC(C)COC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5862265,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)OC(C)(C)C)CC3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5845441,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)OC(C)(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5825065,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)OC(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5929931,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(S(=O)(=O)CCC(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6031820,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5957973,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OC(C)(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5926938,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)C(C)(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5971467,CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6014852,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)OCC(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6054369,CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5929680,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5901818,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5839931,CC(C)OC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5774117,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OCCF)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5742812,CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5995174,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(=O)OCC(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5983276,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5983728,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5747865,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)C(C)(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6025672,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6016336,CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5826309,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6047444,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(=O)OC(C)(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5918308,CC(C)COC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5963801,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(=O)OC(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5928579,CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5922479,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL5850326,CC(C)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6059329,CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,val
CHEMBL6056085,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(S(=O)(=O)CCC(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,val
